(194,12)
(195,12)
(196,12)
(197,12)
(198,12)
(208,12)
(209,12)
(210,12)
(211,12)
(212,12)
(213,12)
(214,12)
(215,12)
(216,12)
(217,12)
(218,12)
(219,12)
(220,12)
(221,12)
(222,12)
(223,12)
(224,12)
(225,12)
(226,12)
(227,12)
(228,12)
(229,12)
(230,12)
(231,12)
(232,12)
(233,12)
(234,12)
(235,12)
(236,12)
(237,12)
(238,12)
(239,12)
(240,12)
(241,12)
(242,12)
(243,12)
(244,12)
(245,12)
(246,12)
(247,12)
(248,12)
(249,12)
(250,12)
(251,12)
(252,12)
(253,12)
(254,12)
(255,12)
(256,12)
(257,12)
(258,12)
(259,12)
(260,12)
(261,12)
(262,12)
(263,12)
(264,12)
(265,12)
(266,12)
(267,12)
(268,12)
(269,12)
(270,12)
(10,13)
(11,13)
(12,13)
(13,13)
(14,13)
(15,13)
(16,13)
(17,13)
(18,13)
(19,13)
(20,13)
(21,13)
(22,13)
(23,13)
(24,13)
(25,13)
(26,13)
(27,13)
(28,13)
(29,13)
(30,13)
(31,13)
(32,13)
(33,13)
(34,13)
(35,13)
(36,13)
(37,13)
(38,13)
(39,13)
(40,13)
(41,13)
(42,13)
(43,13)
(44,13)
(45,13)
(46,13)
(47,13)
(48,13)
(49,13)
(50,13)
(51,13)
(52,13)
(53,13)
(54,13)
(55,13)
(56,13)
(57,13)
(58,13)
(59,13)
(60,13)
(61,13)
(62,13)
(63,13)
(64,13)
(65,13)
(66,13)
(67,13)
(68,13)
(69,13)
(70,13)
(71,13)
(72,13)
(91,13)
(92,13)
(93,13)
(94,13)
(95,13)
(96,13)
(97,13)
(98,13)
(99,13)
(154,13)
(155,13)
(156,13)
(157,13)
(158,13)
(159,13)
(160,13)
(161,13)
(162,13)
(163,13)
(164,13)
(165,13)
(166,13)
(167,13)
(168,13)
(169,13)
(170,13)
(171,13)
(172,13)
(173,13)
(174,13)
(175,13)
(176,13)
(177,13)
(178,13)
(179,13)
(180,13)
(181,13)
(182,13)
(183,13)
(184,13)
(185,13)
(186,13)
(187,13)
(188,13)
(189,13)
(190,13)
(191,13)
(192,13)
(193,13)
(194,13)
(195,13)
(196,13)
(197,13)
(198,13)
(208,13)
(209,13)
(210,13)
(211,13)
(212,13)
(213,13)
(214,13)
(215,13)
(216,13)
(217,13)
(218,13)
(219,13)
(220,13)
(221,13)
(222,13)
(223,13)
(224,13)
(225,13)
(226,13)
(227,13)
(228,13)
(229,13)
(230,13)
(231,13)
(232,13)
(233,13)
(234,13)
(235,13)
(236,13)
(237,13)
(238,13)
(239,13)
(240,13)
(241,13)
(242,13)
(243,13)
(244,13)
(245,13)
(246,13)
(247,13)
(248,13)
(249,13)
(250,13)
(251,13)
(252,13)
(253,13)
(254,13)
(255,13)
(256,13)
(257,13)
(258,13)
(259,13)
(260,13)
(261,13)
(262,13)
(263,13)
(264,13)
(265,13)
(266,13)
(267,13)
(268,13)
(269,13)
(270,13)
(10,14)
(11,14)
(12,14)
(13,14)
(14,14)
(15,14)
(16,14)
(17,14)
(18,14)
(19,14)
(20,14)
(21,14)
(22,14)
(23,14)
(24,14)
(25,14)
(26,14)
(27,14)
(28,14)
(29,14)
(30,14)
(31,14)
(32,14)
(33,14)
(34,14)
(35,14)
(36,14)
(37,14)
(38,14)
(39,14)
(40,14)
(41,14)
(42,14)
(43,14)
(44,14)
(45,14)
(46,14)
(47,14)
(48,14)
(49,14)
(50,14)
(51,14)
(52,14)
(53,14)
(54,14)
(55,14)
(56,14)
(57,14)
(58,14)
(59,14)
(60,14)
(61,14)
(62,14)
(63,14)
(64,14)
(65,14)
(66,14)
(67,14)
(68,14)
(69,14)
(70,14)
(71,14)
(72,14)
(91,14)
(92,14)
(93,14)
(94,14)
(95,14)
(96,14)
(97,14)
(98,14)
(99,14)
(154,14)
(155,14)
(156,14)
(157,14)
(158,14)
(159,14)
(160,14)
(161,14)
(162,14)
(163,14)
(164,14)
(165,14)
(166,14)
(167,14)
(168,14)
(169,14)
(170,14)
(171,14)
(172,14)
(173,14)
(174,14)
(175,14)
(176,14)
(177,14)
(178,14)
(179,14)
(180,14)
(181,14)
(182,14)
(183,14)
(184,14)
(185,14)
(186,14)
(187,14)
(188,14)
(189,14)
(190,14)
(191,14)
(192,14)
(193,14)
(194,14)
(195,14)
(196,14)
(197,14)
(198,14)
(208,14)
(209,14)
(210,14)
(211,14)
(212,14)
(213,14)
(214,14)
(215,14)
(216,14)
(217,14)
(218,14)
(219,14)
(220,14)
(221,14)
(222,14)
(223,14)
(224,14)
(225,14)
(226,14)
(227,14)
(228,14)
(229,14)
(230,14)
(231,14)
(232,14)
(233,14)
(234,14)
(235,14)
(236,14)
(237,14)
(238,14)
(239,14)
(240,14)
(241,14)
(242,14)
(243,14)
(244,14)
(245,14)
(246,14)
(247,14)
(248,14)
(249,14)
(250,14)
(251,14)
(252,14)
(253,14)
(254,14)
(255,14)
(256,14)
(257,14)
(258,14)
(259,14)
(260,14)
(261,14)
(262,14)
(263,14)
(264,14)
(265,14)
(266,14)
(267,14)
(268,14)
(269,14)
(270,14)
(10,15)
(11,15)
(12,15)
(13,15)
(14,15)
(15,15)
(16,15)
(17,15)
(18,15)
(19,15)
(20,15)
(21,15)
(22,15)
(23,15)
(24,15)
(25,15)
(26,15)
(27,15)
(28,15)
(29,15)
(30,15)
(31,15)
(32,15)
(33,15)
(34,15)
(35,15)
(36,15)
(37,15)
(38,15)
(39,15)
(40,15)
(41,15)
(42,15)
(43,15)
(44,15)
(45,15)
(46,15)
(47,15)
(48,15)
(49,15)
(50,15)
(51,15)
(52,15)
(53,15)
(54,15)
(55,15)
(56,15)
(57,15)
(58,15)
(59,15)
(60,15)
(61,15)
(62,15)
(63,15)
(64,15)
(65,15)
(66,15)
(67,15)
(68,15)
(69,15)
(70,15)
(71,15)
(72,15)
(91,15)
(92,15)
(93,15)
(94,15)
(95,15)
(96,15)
(97,15)
(98,15)
(99,15)
(154,15)
(155,15)
(156,15)
(157,15)
(158,15)
(159,15)
(160,15)
(161,15)
(162,15)
(163,15)
(164,15)
(165,15)
(166,15)
(167,15)
(168,15)
(169,15)
(170,15)
(171,15)
(172,15)
(173,15)
(174,15)
(175,15)
(176,15)
(177,15)
(178,15)
(179,15)
(180,15)
(181,15)
(182,15)
(183,15)
(184,15)
(185,15)
(186,15)
(187,15)
(188,15)
(189,15)
(190,15)
(191,15)
(192,15)
(193,15)
(194,15)
(195,15)
(196,15)
(197,15)
(198,15)
(208,15)
(209,15)
(210,15)
(211,15)
(212,15)
(213,15)
(214,15)
(215,15)
(216,15)
(217,15)
(218,15)
(219,15)
(220,15)
(221,15)
(222,15)
(223,15)
(224,15)
(225,15)
(226,15)
(227,15)
(228,15)
(229,15)
(230,15)
(231,15)
(232,15)
(233,15)
(234,15)
(235,15)
(236,15)
(237,15)
(238,15)
(239,15)
(240,15)
(241,15)
(242,15)
(243,15)
(244,15)
(245,15)
(246,15)
(247,15)
(248,15)
(249,15)
(250,15)
(251,15)
(252,15)
(253,15)
(254,15)
(255,15)
(256,15)
(257,15)
(258,15)
(259,15)
(260,15)
(261,15)
(262,15)
(263,15)
(264,15)
(265,15)
(266,15)
(267,15)
(268,15)
(269,15)
(270,15)
(10,16)
(11,16)
(12,16)
(13,16)
(14,16)
(15,16)
(16,16)
(17,16)
(18,16)
(19,16)
(20,16)
(21,16)
(22,16)
(23,16)
(24,16)
(25,16)
(26,16)
(27,16)
(28,16)
(29,16)
(30,16)
(31,16)
(32,16)
(33,16)
(34,16)
(35,16)
(36,16)
(37,16)
(38,16)
(39,16)
(40,16)
(41,16)
(42,16)
(43,16)
(44,16)
(45,16)
(46,16)
(47,16)
(48,16)
(49,16)
(50,16)
(51,16)
(52,16)
(53,16)
(54,16)
(55,16)
(56,16)
(57,16)
(58,16)
(59,16)
(60,16)
(61,16)
(62,16)
(63,16)
(64,16)
(65,16)
(66,16)
(67,16)
(68,16)
(69,16)
(70,16)
(71,16)
(72,16)
(91,16)
(92,16)
(93,16)
(94,16)
(95,16)
(96,16)
(97,16)
(98,16)
(99,16)
(154,16)
(155,16)
(156,16)
(157,16)
(158,16)
(159,16)
(160,16)
(161,16)
(162,16)
(163,16)
(164,16)
(165,16)
(166,16)
(167,16)
(168,16)
(169,16)
(170,16)
(171,16)
(172,16)
(173,16)
(174,16)
(175,16)
(176,16)
(177,16)
(178,16)
(179,16)
(180,16)
(181,16)
(182,16)
(183,16)
(184,16)
(185,16)
(186,16)
(187,16)
(188,16)
(189,16)
(190,16)
(191,16)
(192,16)
(193,16)
(194,16)
(195,16)
(196,16)
(197,16)
(198,16)
(208,16)
(209,16)
(210,16)
(211,16)
(212,16)
(213,16)
(214,16)
(215,16)
(216,16)
(217,16)
(218,16)
(219,16)
(220,16)
(221,16)
(222,16)
(223,16)
(224,16)
(225,16)
(226,16)
(227,16)
(228,16)
(229,16)
(230,16)
(231,16)
(232,16)
(233,16)
(234,16)
(235,16)
(236,16)
(237,16)
(238,16)
(239,16)
(240,16)
(241,16)
(242,16)
(243,16)
(244,16)
(245,16)
(246,16)
(247,16)
(248,16)
(249,16)
(250,16)
(251,16)
(252,16)
(253,16)
(254,16)
(255,16)
(256,16)
(257,16)
(258,16)
(259,16)
(260,16)
(261,16)
(262,16)
(263,16)
(264,16)
(265,16)
(266,16)
(267,16)
(268,16)
(269,16)
(270,16)
(10,17)
(11,17)
(12,17)
(13,17)
(14,17)
(15,17)
(16,17)
(17,17)
(18,17)
(19,17)
(20,17)
(21,17)
(22,17)
(23,17)
(24,17)
(25,17)
(26,17)
(27,17)
(28,17)
(29,17)
(30,17)
(31,17)
(32,17)
(33,17)
(34,17)
(35,17)
(36,17)
(37,17)
(38,17)
(39,17)
(40,17)
(41,17)
(42,17)
(43,17)
(44,17)
(45,17)
(46,17)
(47,17)
(48,17)
(49,17)
(50,17)
(51,17)
(52,17)
(53,17)
(54,17)
(55,17)
(56,17)
(57,17)
(58,17)
(59,17)
(60,17)
(61,17)
(62,17)
(63,17)
(64,17)
(65,17)
(66,17)
(67,17)
(68,17)
(69,17)
(70,17)
(71,17)
(72,17)
(91,17)
(92,17)
(93,17)
(94,17)
(95,17)
(96,17)
(97,17)
(98,17)
(99,17)
(154,17)
(155,17)
(156,17)
(157,17)
(158,17)
(159,17)
(160,17)
(161,17)
(162,17)
(163,17)
(164,17)
(165,17)
(166,17)
(167,17)
(168,17)
(169,17)
(170,17)
(171,17)
(172,17)
(173,17)
(174,17)
(175,17)
(176,17)
(177,17)
(178,17)
(179,17)
(180,17)
(181,17)
(182,17)
(183,17)
(184,17)
(185,17)
(186,17)
(187,17)
(188,17)
(189,17)
(190,17)
(191,17)
(192,17)
(193,17)
(194,17)
(195,17)
(196,17)
(197,17)
(198,17)
(208,17)
(209,17)
(210,17)
(211,17)
(212,17)
(213,17)
(214,17)
(215,17)
(216,17)
(217,17)
(218,17)
(219,17)
(220,17)
(221,17)
(222,17)
(223,17)
(224,17)
(225,17)
(226,17)
(227,17)
(228,17)
(229,17)
(230,17)
(231,17)
(232,17)
(233,17)
(234,17)
(235,17)
(236,17)
(237,17)
(238,17)
(239,17)
(240,17)
(241,17)
(242,17)
(243,17)
(244,17)
(245,17)
(246,17)
(247,17)
(248,17)
(249,17)
(250,17)
(251,17)
(252,17)
(253,17)
(254,17)
(255,17)
(256,17)
(257,17)
(258,17)
(259,17)
(260,17)
(261,17)
(262,17)
(263,17)
(264,17)
(265,17)
(266,17)
(267,17)
(268,17)
(269,17)
(270,17)
(10,18)
(11,18)
(12,18)
(13,18)
(14,18)
(15,18)
(16,18)
(17,18)
(18,18)
(19,18)
(20,18)
(21,18)
(22,18)
(23,18)
(24,18)
(25,18)
(26,18)
(27,18)
(28,18)
(29,18)
(30,18)
(31,18)
(32,18)
(33,18)
(34,18)
(35,18)
(36,18)
(37,18)
(38,18)
(39,18)
(40,18)
(41,18)
(42,18)
(43,18)
(44,18)
(45,18)
(46,18)
(47,18)
(48,18)
(49,18)
(50,18)
(51,18)
(52,18)
(53,18)
(54,18)
(55,18)
(56,18)
(57,18)
(58,18)
(59,18)
(60,18)
(61,18)
(62,18)
(63,18)
(64,18)
(65,18)
(66,18)
(67,18)
(68,18)
(69,18)
(70,18)
(71,18)
(72,18)
(91,18)
(92,18)
(93,18)
(94,18)
(95,18)
(96,18)
(97,18)
(98,18)
(99,18)
(154,18)
(155,18)
(156,18)
(157,18)
(158,18)
(159,18)
(160,18)
(161,18)
(162,18)
(163,18)
(164,18)
(165,18)
(166,18)
(167,18)
(168,18)
(169,18)
(170,18)
(171,18)
(172,18)
(173,18)
(174,18)
(175,18)
(176,18)
(177,18)
(178,18)
(179,18)
(180,18)
(181,18)
(182,18)
(183,18)
(184,18)
(185,18)
(186,18)
(187,18)
(188,18)
(189,18)
(190,18)
(191,18)
(192,18)
(193,18)
(194,18)
(195,18)
(196,18)
(197,18)
(198,18)
(208,18)
(209,18)
(210,18)
(211,18)
(212,18)
(213,18)
(214,18)
(215,18)
(216,18)
(217,18)
(218,18)
(219,18)
(220,18)
(221,18)
(222,18)
(223,18)
(224,18)
(225,18)
(226,18)
(227,18)
(228,18)
(229,18)
(230,18)
(231,18)
(232,18)
(233,18)
(234,18)
(235,18)
(236,18)
(237,18)
(238,18)
(239,18)
(240,18)
(241,18)
(242,18)
(243,18)
(244,18)
(245,18)
(246,18)
(247,18)
(248,18)
(249,18)
(250,18)
(251,18)
(252,18)
(253,18)
(254,18)
(255,18)
(256,18)
(257,18)
(258,18)
(259,18)
(260,18)
(261,18)
(262,18)
(263,18)
(264,18)
(265,18)
(266,18)
(267,18)
(268,18)
(269,18)
(270,18)
(10,19)
(11,19)
(12,19)
(13,19)
(14,19)
(15,19)
(16,19)
(17,19)
(18,19)
(64,19)
(65,19)
(66,19)
(67,19)
(68,19)
(69,19)
(70,19)
(71,19)
(72,19)
(91,19)
(92,19)
(93,19)
(94,19)
(95,19)
(96,19)
(97,19)
(98,19)
(99,19)
(127,19)
(128,19)
(129,19)
(130,19)
(131,19)
(132,19)
(133,19)
(134,19)
(135,19)
(145,19)
(146,19)
(147,19)
(148,19)
(149,19)
(150,19)
(151,19)
(152,19)
(153,19)
(172,19)
(173,19)
(174,19)
(175,19)
(176,19)
(177,19)
(178,19)
(179,19)
(180,19)
(181,19)
(182,19)
(183,19)
(184,19)
(185,19)
(186,19)
(187,19)
(188,19)
(189,19)
(190,19)
(191,19)
(192,19)
(193,19)
(194,19)
(195,19)
(196,19)
(197,19)
(198,19)
(208,19)
(209,19)
(210,19)
(211,19)
(212,19)
(213,19)
(214,19)
(215,19)
(216,19)
(262,19)
(263,19)
(264,19)
(265,19)
(266,19)
(267,19)
(268,19)
(269,19)
(270,19)
(10,20)
(11,20)
(12,20)
(13,20)
(14,20)
(15,20)
(16,20)
(17,20)
(18,20)
(64,20)
(65,20)
(66,20)
(67,20)
(68,20)
(69,20)
(70,20)
(71,20)
(72,20)
(91,20)
(92,20)
(93,20)
(94,20)
(95,20)
(96,20)
(97,20)
(98,20)
(99,20)
(127,20)
(128,20)
(129,20)
(130,20)
(131,20)
(132,20)
(133,20)
(134,20)
(135,20)
(145,20)
(146,20)
(147,20)
(148,20)
(149,20)
(150,20)
(151,20)
(152,20)
(153,20)
(172,20)
(173,20)
(174,20)
(175,20)
(176,20)
(177,20)
(178,20)
(179,20)
(180,20)
(181,20)
(182,20)
(183,20)
(184,20)
(185,20)
(186,20)
(187,20)
(188,20)
(189,20)
(190,20)
(191,20)
(192,20)
(193,20)
(194,20)
(195,20)
(196,20)
(197,20)
(198,20)
(208,20)
(209,20)
(210,20)
(211,20)
(212,20)
(213,20)
(214,20)
(215,20)
(216,20)
(262,20)
(263,20)
(264,20)
(265,20)
(266,20)
(267,20)
(268,20)
(269,20)
(270,20)
(10,21)
(11,21)
(12,21)
(13,21)
(14,21)
(15,21)
(16,21)
(17,21)
(18,21)
(64,21)
(65,21)
(66,21)
(67,21)
(68,21)
(69,21)
(70,21)
(71,21)
(72,21)
(91,21)
(92,21)
(93,21)
(94,21)
(95,21)
(96,21)
(97,21)
(98,21)
(99,21)
(127,21)
(128,21)
(129,21)
(130,21)
(131,21)
(132,21)
(133,21)
(134,21)
(135,21)
(145,21)
(146,21)
(147,21)
(148,21)
(149,21)
(150,21)
(151,21)
(152,21)
(153,21)
(172,21)
(173,21)
(174,21)
(175,21)
(176,21)
(177,21)
(178,21)
(179,21)
(180,21)
(181,21)
(182,21)
(183,21)
(184,21)
(185,21)
(186,21)
(187,21)
(188,21)
(189,21)
(190,21)
(191,21)
(192,21)
(193,21)
(194,21)
(195,21)
(196,21)
(197,21)
(198,21)
(208,21)
(209,21)
(210,21)
(211,21)
(212,21)
(213,21)
(214,21)
(215,21)
(216,21)
(262,21)
(263,21)
(264,21)
(265,21)
(266,21)
(267,21)
(268,21)
(269,21)
(270,21)
(10,22)
(11,22)
(12,22)
(13,22)
(14,22)
(15,22)
(16,22)
(17,22)
(18,22)
(64,22)
(65,22)
(66,22)
(67,22)
(68,22)
(69,22)
(70,22)
(71,22)
(72,22)
(91,22)
(92,22)
(93,22)
(94,22)
(95,22)
(96,22)
(97,22)
(98,22)
(99,22)
(127,22)
(128,22)
(129,22)
(130,22)
(131,22)
(132,22)
(133,22)
(134,22)
(135,22)
(145,22)
(146,22)
(147,22)
(148,22)
(149,22)
(150,22)
(151,22)
(152,22)
(153,22)
(172,22)
(173,22)
(174,22)
(175,22)
(176,22)
(177,22)
(178,22)
(179,22)
(180,22)
(181,22)
(182,22)
(183,22)
(184,22)
(185,22)
(186,22)
(187,22)
(188,22)
(189,22)
(190,22)
(191,22)
(192,22)
(193,22)
(194,22)
(195,22)
(196,22)
(197,22)
(198,22)
(208,22)
(209,22)
(210,22)
(211,22)
(212,22)
(213,22)
(214,22)
(215,22)
(216,22)
(262,22)
(263,22)
(264,22)
(265,22)
(266,22)
(267,22)
(268,22)
(269,22)
(270,22)
(10,23)
(11,23)
(12,23)
(13,23)
(14,23)
(15,23)
(16,23)
(17,23)
(18,23)
(64,23)
(65,23)
(66,23)
(67,23)
(68,23)
(69,23)
(70,23)
(71,23)
(72,23)
(91,23)
(92,23)
(93,23)
(94,23)
(95,23)
(96,23)
(97,23)
(98,23)
(99,23)
(127,23)
(128,23)
(129,23)
(130,23)
(131,23)
(132,23)
(133,23)
(134,23)
(135,23)
(145,23)
(146,23)
(147,23)
(148,23)
(149,23)
(150,23)
(151,23)
(152,23)
(153,23)
(172,23)
(173,23)
(174,23)
(175,23)
(176,23)
(177,23)
(178,23)
(179,23)
(180,23)
(181,23)
(182,23)
(183,23)
(184,23)
(185,23)
(186,23)
(187,23)
(188,23)
(189,23)
(190,23)
(191,23)
(192,23)
(193,23)
(194,23)
(195,23)
(196,23)
(197,23)
(198,23)
(208,23)
(209,23)
(210,23)
(211,23)
(212,23)
(213,23)
(214,23)
(215,23)
(216,23)
(262,23)
(263,23)
(264,23)
(265,23)
(266,23)
(267,23)
(268,23)
(269,23)
(270,23)
(10,24)
(11,24)
(12,24)
(13,24)
(14,24)
(15,24)
(16,24)
(17,24)
(18,24)
(64,24)
(65,24)
(66,24)
(67,24)
(68,24)
(69,24)
(70,24)
(71,24)
(72,24)
(91,24)
(92,24)
(93,24)
(94,24)
(95,24)
(96,24)
(97,24)
(98,24)
(99,24)
(127,24)
(128,24)
(129,24)
(130,24)
(131,24)
(132,24)
(133,24)
(134,24)
(135,24)
(145,24)
(146,24)
(147,24)
(148,24)
(149,24)
(150,24)
(151,24)
(152,24)
(153,24)
(172,24)
(173,24)
(174,24)
(175,24)
(176,24)
(177,24)
(178,24)
(179,24)
(180,24)
(181,24)
(182,24)
(183,24)
(184,24)
(185,24)
(186,24)
(187,24)
(188,24)
(189,24)
(190,24)
(191,24)
(192,24)
(193,24)
(194,24)
(195,24)
(196,24)
(197,24)
(198,24)
(208,24)
(209,24)
(210,24)
(211,24)
(212,24)
(213,24)
(214,24)
(215,24)
(216,24)
(262,24)
(263,24)
(264,24)
(265,24)
(266,24)
(267,24)
(268,24)
(269,24)
(270,24)
(10,25)
(11,25)
(12,25)
(13,25)
(14,25)
(15,25)
(16,25)
(17,25)
(18,25)
(64,25)
(65,25)
(66,25)
(67,25)
(68,25)
(69,25)
(70,25)
(71,25)
(72,25)
(91,25)
(92,25)
(93,25)
(94,25)
(95,25)
(96,25)
(97,25)
(98,25)
(99,25)
(127,25)
(128,25)
(129,25)
(130,25)
(131,25)
(132,25)
(133,25)
(134,25)
(135,25)
(145,25)
(146,25)
(147,25)
(148,25)
(149,25)
(150,25)
(151,25)
(152,25)
(153,25)
(172,25)
(173,25)
(174,25)
(175,25)
(176,25)
(177,25)
(178,25)
(179,25)
(180,25)
(181,25)
(182,25)
(183,25)
(184,25)
(185,25)
(186,25)
(187,25)
(188,25)
(189,25)
(190,25)
(191,25)
(192,25)
(193,25)
(194,25)
(195,25)
(196,25)
(197,25)
(198,25)
(208,25)
(209,25)
(210,25)
(211,25)
(212,25)
(213,25)
(214,25)
(215,25)
(216,25)
(262,25)
(263,25)
(264,25)
(265,25)
(266,25)
(267,25)
(268,25)
(269,25)
(270,25)
(10,26)
(11,26)
(12,26)
(13,26)
(14,26)
(15,26)
(16,26)
(17,26)
(18,26)
(64,26)
(65,26)
(66,26)
(67,26)
(68,26)
(69,26)
(70,26)
(71,26)
(72,26)
(91,26)
(92,26)
(93,26)
(94,26)
(95,26)
(96,26)
(97,26)
(98,26)
(99,26)
(127,26)
(128,26)
(129,26)
(130,26)
(131,26)
(132,26)
(133,26)
(134,26)
(135,26)
(145,26)
(146,26)
(147,26)
(148,26)
(149,26)
(150,26)
(151,26)
(152,26)
(153,26)
(172,26)
(173,26)
(174,26)
(175,26)
(176,26)
(177,26)
(178,26)
(179,26)
(180,26)
(181,26)
(182,26)
(183,26)
(184,26)
(185,26)
(186,26)
(187,26)
(188,26)
(189,26)
(190,26)
(191,26)
(192,26)
(193,26)
(194,26)
(195,26)
(196,26)
(197,26)
(198,26)
(208,26)
(209,26)
(210,26)
(211,26)
(212,26)
(213,26)
(214,26)
(215,26)
(216,26)
(262,26)
(263,26)
